KEY,PREF,CITY,KCITY,RCOM,AIRTEMP,PRECIP,WIND,SOC,SAND,pH,CEC,NSTOCK,SOILTEMP
2621234002,26,212,34,002,15.44,152.29,2.65,77.0,0.32,5.27,289.1,781.2,15.13
2621234003,26,212,34,003,15.08,152.16,2.65,80.82,0.31,5.15,274.86,759.91,14.78
2621234004,26,212,34,004,15.39,151.8,2.86,81.92,0.29,5.16,285.92,773.15,14.86
2621234005,26,212,34,005,15.51,151.5,3.15,83.54,0.28,5.23,293.12,780.17,15.01
2621235001,26,212,35,001,15.46,150.54,3.07,82.1,0.29,5.25,282.1,782.1,15.25
2621235002,26,212,35,002,15.56,151.23,3.18,80.11,0.28,5.35,286.47,771.58,15.35
2621235003,26,212,35,003,15.53,151.86,3.18,81.3,0.31,5.16,293.6,797.8,14.05
2621235004,26,212,35,004,15.32,152.53,3.35,86.0,0.33,4.98,273.25,770.25,13.65
2621235005,26,212,35,005,15.15,151.85,2.8,84.58,0.33,4.92,281.79,772.74,13.27
2621235006,26,212,35,006,14.83,152.26,3.25,87.15,0.34,4.89,277.34,785.91,13.03
2621235007,26,212,35,007,15.24,152.04,3.61,89.56,0.34,4.88,271.89,773.44,13.06
2621235999,26,212,35,999,,,,,,,,,
2621299999,26,212,99,999,,,,,,,,,
2621301001,26,213,01,001,12.39,172.73,1.69,82.31,0.35,4.96,255.88,651.31,11.21
2621301002,26,213,01,002,11.94,171.43,1.66,85.69,0.35,4.93,255.93,606.63,11.2
2621301003,26,213,01,003,13.0,174.93,1.74,84.63,0.33,5.02,260.93,703.9,12.19
2621301004,26,213,01,004,11.66,171.38,1.72,82.26,0.36,4.87,251.96,641.9,10.45
2621301005,26,213,01,005,12.08,176.3,1.74,84.05,0.35,4.87,252.41,608.37,10.83
2621301006,26,213,01,006,11.94,177.82,1.88,84.44,0.35,4.91,255.59,615.39,11.03
2621301007,26,213,01,007,12.16,180.19,1.86,85.24,0.35,4.9,261.26,654.16,10.95
2621301008,26,213,01,008,11.8,183.49,2.0,85.26,0.36,4.9,262.62,630.36,10.81
2621301009,26,213,01,009,11.15,194.04,2.07,84.39,0.35,4.82,274.53,670.19,10.33
2621301010,26,213,01,010,11.54,183.57,1.88,84.07,0.36,4.85,255.25,657.14,10.33
2621302001,26,213,02,001,12.31,152.68,1.48,74.71,0.38,4.95,259.12,607.69,10.94
2621302002,26,213,02,002,13.3,152.81,1.48,76.89,0.37,5.04,260.46,623.11,13.12
2621302003,26,213,02,003,12.96,158.34,1.51,79.31,0.35,4.99,261.93,642.31,11.59
2621302004,26,213,02,004,12.58,163.91,1.54,78.79,0.35,4.95,260.15,633.09,11.78
2621302005,26,213,02,005,12.41,160.44,1.57,81.68,0.36,4.97,255.96,644.55,11.44
2621302006,26,213,02,006,12.67,154.8,1.52,77.71,0.37,5.0,263.54,628.38,11.62
2621302007,26,213,02,007,11.99,156.37,1.57,79.74,0.37,4.91,250.6,627.91,10.61
2621302008,26,213,02,008,12.25,167.34,1.57,83.15,0.35,4.89,263.52,629.54,10.82
2621302009,26,213,02,009,12.02,168.02,1.6,84.29,0.35,4.92,260.91,634.31,10.69
2621302010,26,213,02,010,12.74,170.3,1.63,79.66,0.36,4.99,255.5,617.17,11.44
2621303001,26,213,03,001,12.42,149.05,1.51,74.57,0.37,4.9,252.28,648.49,11.29
2621303002,26,213,03,002,12.53,140.58,1.45,77.3,0.37,4.92,255.08,676.41,11.49
2621303003,26,213,03,003,12.76,149.51,1.46,78.32,0.37,4.96,252.42,647.52,11.59
2621303004,26,213,03,004,13.66,149.67,1.48,78.11,0.39,4.98,251.61,605.0,13.02
2621303005,26,213,03,005,12.67,143.56,1.47,77.78,0.38,4.94,251.51,633.1,11.62
2621303006,26,213,03,006,13.37,144.83,1.49,80.82,0.38,5.04,258.42,639.73,12.68
2621303007,26,213,03,007,11.91,154.44,1.54,78.01,0.35,4.85,269.28,626.81,10.98
2621303008,26,213,03,008,12.98,151.96,1.49,80.61,0.36,5.0,258.0,631.82,12.33
2621303009,26,213,03,009,13.16,152.49,1.48,79.42,0.36,5.0,262.91,624.55,12.33
2621304001,26,213,04,001,12.66,160.11,1.5,80.69,0.35,5.0,267.46,611.38,11.74
2621304002,26,213,04,002,12.57,163.09,1.53,79.67,0.35,4.91,269.85,613.26,11.0
2621304003,26,213,04,003,12.06,166.58,1.59,81.38,0.36,4.87,260.19,596.64,10.99
2621304004,26,213,04,004,12.2,157.31,1.56,80.99,0.36,4.86,263.85,627.15,11.3
2621304005,26,213,04,005,13.22,164.07,1.59,79.69,0.36,4.94,252.77,613.31,12.04
2621304006,26,213,04,006,12.55,165.48,1.59,79.84,0.35,4.95,254.84,609.28,11.61
2621304007,26,213,04,007,12.46,167.65,1.62,79.73,0.35,4.87,249.91,596.73,11.82
2621304008,26,213,04,008,12.55,161.42,1.6,80.26,0.36,4.89,254.06,610.68,12.02
2621304009,26,213,04,009,11.76,160.65,1.62,83.91,0.35,4.84,269.85,634.08,10.67
2621304010,26,213,04,010,12.07,166.03,1.67,81.72,0.35,4.85,268.67,606.53,10.77
2621304011,26,213,04,011,11.75,164.23,1.71,84.82,0.32,4.91,266.91,616.93,10.46
2621304012,26,213,04,012,12.45,169.41,1.64,81.89,0.35,4.94,247.7,614.07,11.67
2621304013,26,213,04,013,12.4,168.99,1.64,84.12,0.35,4.86,251.44,618.38,11.27
2621304014,26,213,04,014,12.01,171.88,1.73,81.95,0.35,4.94,254.13,595.48,11.02
2621304015,26,213,04,015,12.94,171.62,1.66,79.67,0.33,4.86,242.4,564.8,12.11
2621304016,26,213,04,016,12.77,168.56,1.69,77.23,0.32,4.93,242.46,572.85,11.7
2621304017,26,213,04,017,12.33,165.76,1.73,78.34,0.33,4.85,249.47,578.08,11.3
2621304018,26,213,04,018,12.13,164.54,1.74,84.77,0.29,4.9,257.56,604.14,10.74
2621305001,26,213,05,001,13.1,144.78,1.54,78.08,0.36,4.9,259.34,633.92,12.74
2621305002,26,213,05,002,13.19,143.38,1.56,79.34,0.36,4.92,251.24,652.59,12.46
2621305003,26,213,05,003,12.58,135.54,1.54,78.04,0.37,4.91,256.76,666.09,11.28
2621305004,26,213,05,004,12.39,141.9,1.58,79.44,0.36,4.94,257.68,659.83,11.62
2621305005,26,213,05,005,12.3,146.77,1.58,83.3,0.35,4.87,266.07,685.12,10.66
2621305006,26,213,05,006,11.63,153.83,1.6,82.86,0.35,4.87,275.06,662.39,10.38
2621305007,26,213,05,007,12.56,144.06,1.51,78.67,0.36,4.92,261.29,622.26,11.81
2621305008,26,213,05,008,12.63,146.72,1.5,80.38,0.38,4.97,258.9,641.07,11.65
2621305009,26,213,05,009,12.7,133.52,1.51,76.94,0.38,4.93,260.17,668.22,11.29
2621306001,26,213,06,001,14.5,128.7,1.56,66.83,0.38,5.2,236.04,545.42,14.75
2621306002,26,213,06,002,14.28,127.74,1.57,66.45,0.38,5.17,242.68,541.68,14.58
2621306003,26,213,06,003,14.66,128.55,1.56,77.0,0.36,5.3,238.75,571.25,15.16
2621306004,26,213,06,004,14.34,128.27,1.57,72.4,0.37,5.25,241.7,536.1,15.18
2621306005,26,213,06,005,14.36,127.02,1.57,69.29,0.38,5.18,237.0,567.29,14.96
2621306006,26,213,06,006,14.18,128.02,1.57,66.18,0.38,5.08,236.71,581.86,14.2
2621306007,26,213,06,007,14.06,127.14,1.57,67.37,0.38,5.07,235.53,569.67,14.11
2621306008,26,213,06,008,14.36,127.57,1.57,71.22,0.37,5.18,237.09,569.4,14.74
2621306009,26,213,06,009,14.47,128.38,1.55,65.0,0.38,5.14,242.6,570.8,15.25
2621306010,26,213,06,010,14.19,127.39,1.56,69.57,0.37,5.23,248.0,572.57,15.02
2621306011,26,213,06,011,14.16,127.5,1.56,66.92,0.38,5.17,247.42,580.25,14.91
2621306012,26,213,06,012,13.93,125.53,1.57,66.45,0.38,5.02,241.39,559.77,13.53
2621306013,26,213,06,013,14.08,126.11,1.56,67.87,0.38,5.06,245.3,572.52,13.8
2621306014,26,213,06,014,14.17,126.99,1.55,65.0,0.37,5.12,250.67,584.33,14.89
2621306015,26,213,06,015,14.19,127.81,1.55,66.78,0.38,5.07,237.75,564.69,14.31
2621306016,26,213,06,016,14.39,127.91,1.56,70.02,0.37,5.15,239.09,570.92,14.87
2621306017,26,213,06,017,14.43,128.15,1.56,68.17,0.38,5.11,241.06,571.74,15.08
2621306018,26,213,06,018,14.49,128.34,1.56,69.5,0.38,5.05,241.5,573.5,15.12
2621307001,26,213,07,001,13.92,126.15,1.55,66.55,0.38,5.05,247.62,582.35,13.68
2621307002,26,213,07,002,14.48,127.48,1.56,64.9,0.38,5.09,239.72,558.76,14.06
2621307003,26,213,07,003,14.25,129.05,1.56,64.03,0.37,5.05,232.74,540.81,14.05
2621307004,26,213,07,004,14.29,127.26,1.58,63.9,0.37,5.16,236.9,565.0,14.45
2621307005,26,213,07,005,14.14,127.42,1.58,64.59,0.38,5.12,245.0,545.53,13.61
2621307006,26,213,07,006,13.72,126.52,1.57,65.03,0.39,5.08,247.11,551.28,13.08
2621308001,26,213,08,001,13.52,126.29,1.65,65.47,0.4,5.05,246.5,553.7,13.13
2621308002,26,213,08,002,14.04,125.62,1.59,65.0,0.39,5.11,244.61,557.52,14.12
2621308003,26,213,08,003,14.04,126.61,1.57,65.9,0.39,5.09,245.8,568.48,13.72
2621308004,26,213,08,004,14.21,126.05,1.58,67.18,0.38,5.17,236.41,560.71,14.71
2621308005,26,213,08,005,13.9,125.91,1.62,63.25,0.39,5.08,244.38,540.03,13.62
2621308006,26,213,08,006,14.18,126.1,1.58,66.76,0.39,5.13,239.08,561.43,14.57
2621308007,26,213,08,007,13.99,126.87,1.59,63.45,0.39,5.14,239.37,532.39,13.71
2621308008,26,213,08,008,14.02,127.96,1.58,65.1,0.39,5.07,244.75,524.02,13.57
2621309001,26,213,09,001,13.85,126.13,1.62,62.91,0.39,5.06,252.34,522.41,13.58
2621309002,26,213,09,002,13.3,128.63,1.66,66.87,0.4,5.04,250.45,539.85,12.67
2621309003,26,213,09,003,13.77,128.68,1.68,62.85,0.4,5.05,245.0,523.53,13.23
2621309004,26,213,09,004,12.85,132.23,1.74,66.87,0.4,5.04,244.29,549.95,12.32
2621309005,26,213,09,005,12.77,133.36,1.76,67.9,0.41,5.02,243.52,548.5,11.93
2621309006,26,213,09,006,12.3,133.62,1.7,70.28,0.42,5.04,242.17,582.23,11.93
2621310001,26,213,10,001,13.92,126.85,1.64,63.14,0.39,5.12,251.73,524.36,14.17
2621310002,26,213,10,002,13.72,128.36,1.65,67.81,0.39,5.13,253.76,524.48,13.48
2621311001,26,213,11,001,15.08,125.87,1.74,66.69,0.38,5.26,251.19,510.32,15.41
2621311002,26,213,11,002,14.95,126.59,1.79,64.0,0.39,5.4,246.0,488.0,16.09
2621311003,26,213,11,003,14.73,127.83,1.76,64.45,0.4,5.11,260.45,533.77,14.71
2621311004,26,213,11,004,14.6,126.11,1.71,68.5,0.4,5.12,246.25,543.0,15.42
2621311005,26,213,11,005,14.08,125.35,1.69,64.84,0.4,5.08,266.42,523.26,13.66
2621312001,26,213,12,001,14.7,125.73,1.59,64.38,0.37,5.22,247.0,517.38,15.1
2621312005,26,213,12,005,14.46,128.67,1.55,65.53,0.37,5.18,239.05,545.68,14.78
2621312006,26,213,12,006,14.46,124.92,1.57,66.6,0.37,5.16,240.4,535.6,14.78
2621312007,26,213,12,007,14.19,128.79,1.58,64.96,0.38,5.07,245.22,526.22,13.91
2621312008,26,213,12,008,14.37,125.14,1.61,63.58,0.37,5.15,247.25,528.71,14.64
2621312009,26,213,12,009,14.52,125.39,1.65,65.64,0.39,5.22,249.24,526.68,14.63
2621312010,26,213,12,010,14.67,125.75,1.69,68.4,0.39,5.28,248.8,511.2,15.28
2621312011,26,213,12,011,14.81,125.87,1.72,69.6,0.36,5.38,252.2,495.4,15.4
2621312012,26,213,12,012,14.64,125.96,1.57,64.63,0.37,5.17,234.32,539.37,14.77
2621313001,26,213,13,001,13.99,126.77,1.61,65.89,0.38,5.09,245.57,540.82,13.21
2621313002,26,213,13,002,14.62,126.35,1.64,66.83,0.37,5.13,237.83,546.78,14.88
2621313003,26,213,13,003,13.9,127.87,1.69,64.7,0.39,5.1,249.41,548.02,12.97
2621313004,26,213,13,004,14.42,127.34,1.71,62.82,0.38,5.25,258.0,521.73,15.25
2621313005,26,213,13,005,14.63,127.44,1.65,64.5,0.38,5.17,243.73,529.85,14.79
2621313006,26,213,13,006,14.65,126.2,1.7,62.56,0.37,5.24,251.94,533.75,15.22
2621314001,26,213,14,001,14.86,127.34,1.84,65.86,0.36,5.39,262.14,458.71,15.61
2621314002,26,213,14,002,15.06,127.96,1.82,68.19,0.37,5.36,253.43,473.19,15.69
2621314003,26,213,14,003,14.96,127.65,1.83,66.88,0.36,5.39,257.38,472.75,15.74
2621314004,26,213,14,004,14.82,126.67,1.9,65.0,0.36,5.4,259.67,474.33,15.95
2621314005,26,213,14,005,15.08,124.3,1.91,68.0,0.38,5.42,260.5,456.75,15.77
2621314006,26,213,14,006,14.54,128.41,1.78,64.86,0.38,5.16,257.29,537.06,13.82
2621314007,26,213,14,007,13.93,128.37,1.75,65.6,0.39,5.11,248.44,539.67,13.25
2621314008,26,213,14,008,14.94,127.14,1.79,64.83,0.36,5.3,254.83,490.17,15.6
2621314009,26,213,14,009,14.89,125.76,1.72,65.39,0.38,5.19,248.78,528.56,15.17
2621315001,26,213,15,001,13.04,131.64,1.81,71.28,0.39,5.01,248.22,570.95,11.73
2621315002,26,213,15,002,13.13,136.78,1.98,70.36,0.39,5.0,269.27,590.2,11.91
2621315003,26,213,15,003,13.5,133.41,1.89,67.73,0.39,5.1,268.6,562.67,13.34
2621316001,26,213,16,001,13.05,139.43,1.48,73.19,0.37,4.94,260.85,685.96,12.39
2621316002,26,213,16,002,12.67,129.66,1.45,76.08,0.38,4.92,258.87,677.01,11.92
2621316003,26,213,16,003,13.26,126.98,1.48,73.38,0.38,4.94,253.22,657.64,12.5
2621317001,26,213,17,001,12.72,130.19,1.53,78.25,0.38,4.89,257.4,676.83,11.82
2621317002,26,213,17,002,13.57,128.74,1.51,73.47,0.37,4.96,245.76,653.46,13.08
2621317003,26,213,17,003,13.87,128.93,1.53,76.53,0.37,5.08,257.84,658.98,13.89
2621317004,26,213,17,004,13.76,127.99,1.55,71.3,0.37,5.01,245.77,634.16,13.78
2621317005,26,213,17,005,13.96,127.2,1.53,71.45,0.37,4.98,242.04,625.15,13.51
2621317006,26,213,17,006,13.94,126.49,1.54,70.09,0.39,5.03,243.29,611.62,13.93
2621317007,26,213,17,007,13.63,125.86,1.57,70.52,0.39,4.99,247.89,604.92,13.33
2621318001,26,213,18,001,14.06,125.93,1.54,70.53,0.39,5.01,245.37,593.17,13.45
2621318002,26,213,18,002,13.82,125.84,1.53,72.35,0.39,4.94,251.19,605.08,12.84
2621318003,26,213,18,003,13.05,127.81,1.49,72.22,0.38,4.91,249.95,677.32,12.1
2621318004,26,213,18,004,13.22,126.27,1.55,70.73,0.38,4.95,251.42,630.7,11.91
2621318005,26,213,18,005,13.76,125.79,1.55,70.79,0.39,5.07,253.18,575.52,12.86
2621318006,26,213,18,006,13.71,125.92,1.58,71.69,0.4,5.09,252.74,584.54,12.87
2621318007,26,213,18,007,13.58,126.96,1.63,69.94,0.39,5.06,250.91,572.31,12.55
2621401001,26,214,01,001,14.77,129.26,1.97,57.44,0.36,5.51,233.0,388.61,15.09
2621401002,26,214,01,002,14.93,128.97,1.96,59.97,0.38,5.42,234.72,436.35,13.73
2621401003,26,214,01,003,15.7,128.49,1.96,59.67,0.35,5.63,240.92,354.67,15.93
2621401004,26,214,01,004,16.01,128.22,1.99,60.41,0.36,5.62,242.18,359.76,15.9
2621401005,26,214,01,005,16.14,128.54,1.98,61.75,0.36,5.75,228.25,297.5,16.73
2621401006,26,214,01,006,15.26,128.49,1.98,57.66,0.35,5.43,231.76,400.85,14.61
2621401007,26,214,01,007,16.14,127.92,1.99,58.83,0.36,5.68,220.61,315.0,16.5
2621402001,26,214,02,001,16.13,127.03,2.01,60.12,0.36,5.65,215.64,346.44,16.18
2621402002,26,214,02,002,15.88,127.59,2.0,57.0,0.36,5.59,207.0,338.57,16.29
2621402003,26,214,02,003,15.37,127.8,2.0,58.32,0.36,5.44,229.9,416.78,14.23
2621403001,26,214,03,001,16.08,126.81,2.01,60.43,0.35,5.63,216.54,355.74,15.89
2621403002,26,214,03,002,16.34,125.91,2.0,66.0,0.36,5.72,210.75,360.75,16.79
2621404001,26,214,04,001,15.91,123.56,2.01,56.57,0.36,5.53,200.85,348.23,15.7
2621404002,26,214,04,002,16.36,124.6,1.95,69.67,0.37,5.74,222.38,336.81,16.69
2621404003,26,214,04,003,16.4,125.24,1.97,68.12,0.37,5.76,222.88,416.47,16.89
2621404004,26,214,04,004,16.29,125.6,2.0,60.66,0.36,5.67,209.14,347.72,16.5
2621404005,26,214,04,005,16.02,125.89,2.02,56.74,0.34,5.59,211.02,349.17,15.98
2621405001,26,214,05,001,16.34,125.78,1.96,74.0,0.36,5.8,234.0,305.0,16.8
2621405002,26,214,05,002,16.39,125.97,1.97,69.0,0.37,5.8,236.0,527.0,16.85
2621405003,26,214,05,003,16.34,126.02,1.98,65.64,0.37,5.73,225.6,413.67,16.68
2621405004,26,214,05,004,16.28,126.36,1.99,65.83,0.37,5.73,222.0,380.33,16.8
2621405005,26,214,05,005,16.33,126.78,1.98,62.08,0.37,5.68,225.08,336.23,16.69
2621406001,26,214,06,001,15.74,126.01,2.03,57.19,0.35,5.53,213.62,378.19,15.58
2621406002,26,214,06,002,16.22,127.58,2.02,57.19,0.34,5.56,205.59,350.4,15.92
2621406003,26,214,06,003,15.88,124.34,2.04,53.6,0.35,5.53,199.4,335.54,15.63
2621406004,26,214,06,004,15.97,126.36,2.03,54.52,0.34,5.57,199.1,344.52,15.84
2621406005,26,214,06,005,15.91,127.28,2.02,58.12,0.34,5.58,197.0,354.47,15.87
2621406006,26,214,06,006,15.89,126.84,2.02,59.0,0.33,5.56,200.94,379.53,15.53
2621406007,26,214,06,007,16.06,127.65,2.02,57.0,0.32,5.6,196.0,295.0,16.53
2621406008,26,214,06,008,15.93,127.81,2.01,56.0,0.32,5.63,204.67,326.67,16.2
2621406009,26,214,06,009,15.63,127.47,2.02,57.67,0.35,5.47,216.67,397.67,15.43
2621406010,26,214,06,010,15.84,127.65,2.01,55.5,0.33,5.5,197.5,363.5,15.64
2621406011,26,214,06,011,15.89,127.89,2.0,56.67,0.33,5.63,196.67,335.67,16.13
2621406012,26,214,06,012,15.64,126.3,2.0,57.17,0.35,5.4,211.96,398.17,14.97
2621406013,26,214,06,013,15.95,127.68,1.99,57.0,0.34,5.68,187.8,345.6,15.99
2621406014,26,214,06,014,15.32,124.12,1.97,58.3,0.37,5.47,225.26,422.85,14.78
2621406015,26,214,06,015,15.12,123.32,1.99,56.7,0.36,5.45,212.75,407.27,14.63
2621406016,26,214,06,016,15.86,125.57,2.03,55.0,0.35,5.6,213.0,325.0,16.53
2621407001,26,214,07,001,15.7,128.23,1.98,54.23,0.34,5.56,225.09,377.91,15.43
2621407002,26,214,07,002,16.04,128.1,2.0,54.09,0.33,5.65,206.18,317.45,16.38
2621407003,26,214,07,003,16.06,127.51,2.01,53.83,0.32,5.63,195.08,327.08,16.32
2621407004,26,214,07,004,15.85,127.24,2.01,57.71,0.35,5.51,215.64,406.21,15.32
2621407005,26,214,07,005,15.6,127.7,2.0,55.86,0.35,5.46,220.71,410.71,15.22
2621407006,26,214,07,006,15.13,128.24,1.98,55.25,0.36,5.46,222.81,415.44,15.24
2621407007,26,214,07,007,15.45,128.17,1.98,56.77,0.36,5.52,227.15,416.77,14.87
2621407008,26,214,07,008,14.99,128.48,1.96,58.06,0.36,5.48,230.5,408.11,15.35
2621407009,26,214,07,009,14.12,129.32,1.93,61.57,0.39,5.4,246.71,475.19,13.3
2621408001,26,214,08,001,15.27,125.08,2.05,56.58,0.38,5.5,207.35,423.0,14.42
2621408002,26,214,08,002,15.41,124.77,2.05,54.5,0.36,5.48,205.62,410.25,14.26
2621408003,26,214,08,003,15.53,124.66,2.05,53.38,0.35,5.5,205.88,401.5,15.0
2621408004,26,214,08,004,15.54,124.46,2.05,53.35,0.35,5.47,201.87,383.57,14.65
2621408005,26,214,08,005,15.32,125.34,2.03,55.5,0.36,5.5,209.5,371.0,14.85
2621408006,26,214,08,006,15.41,125.27,2.02,57.5,0.36,5.58,204.31,395.81,14.84
2621408007,26,214,08,007,15.11,125.65,2.02,56.46,0.39,5.56,201.54,384.46,14.73
2621408008,26,214,08,008,15.18,125.35,2.03,57.0,0.38,5.47,209.33,375.33,14.85
2621408009,26,214,08,009,14.76,125.39,2.04,55.6,0.4,5.52,203.6,424.0,14.26
2621408010,26,214,08,010,14.64,125.28,2.05,56.5,0.39,5.54,210.0,434.62,14.26
2621408011,26,214,08,011,15.36,124.98,2.04,55.83,0.36,5.48,207.89,381.44,14.84
2621408012,26,214,08,012,15.53,125.04,2.04,55.56,0.36,5.54,206.56,361.19,15.41
2630300001,26,303,00,001,15.85,128.17,2.03,68.78,0.36,5.55,228.83,546.65,15.92
2630300002,26,303,00,002,16.6,128.11,2.04,69.0,0.34,5.65,217.0,536.0,16.99
2630300003,26,303,00,003,16.03,129.02,2.03,64.87,0.37,5.43,231.13,523.27,14.84
2630300004,26,303,00,004,16.58,128.09,2.04,73.17,0.34,5.8,228.0,524.33,16.93
2632201001,26,322,01,001,16.53,126.53,2.04,94.75,0.32,5.82,226.5,552.5,16.92
2632201002,26,322,01,002,16.5,127.09,2.01,85.92,0.34,5.72,221.77,524.48,16.83
2632201003,26,322,01,003,16.5,127.06,1.99,84.86,0.34,5.74,225.68,531.14,16.83
2632201004,26,322,01,004,16.52,127.17,1.98,89.42,0.34,5.83,237.87,574.65,16.88
2632201005,26,322,01,005,16.48,127.49,1.99,87.42,0.34,5.79,233.46,544.32,16.84
2632201006,26,322,01,006,16.47,127.94,2.04,89.52,0.33,5.82,230.65,545.26,16.86
2632201007,26,322,01,007,16.48,127.54,2.05,90.0,0.32,5.9,223.0,558.0,16.89
2632201008,26,322,01,008,16.44,128.17,2.07,85.79,0.32,5.81,243.21,542.0,16.77
2632201009,26,322,01,009,16.49,127.95,2.05,88.7,0.33,5.84,236.34,548.07,16.83
2632201010,26,322,01,010,16.56,128.16,2.04,89.5,0.33,5.85,248.5,547.0,16.81
2632201011,26,322,01,011,16.6,127.79,1.99,88.04,0.33,5.82,240.03,552.38,16.84
2632202001,26,322,02,001,16.53,127.74,1.92,83.2,0.35,5.84,243.4,572.2,16.87
2632202002,26,322,02,002,14.65,132.83,1.84,64.78,0.37,5.51,253.56,537.56,14.96
2632202003,26,322,02,003,16.61,128.22,1.92,71.34,0.36,5.67,240.27,528.26,16.13
2632202004,26,322,02,004,16.44,127.76,2.0,84.33,0.33,5.81,249.67,550.67,16.8
2632202005,26,322,02,005,16.52,127.61,1.97,87.2,0.34,5.82,243.39,565.58,16.85
2632202006,26,322,02,006,16.5,127.24,1.94,91.0,0.35,5.8,246.0,578.0,16.86
2634301001,26,343,01,001,16.06,128.61,1.94,62.5,0.32,5.7,214.5,351.5,16.73
2634301002,26,343,01,002,15.58,128.92,1.95,54.0,0.34,5.5,217.0,341.0,16.04
2634301003,26,343,01,003,15.35,128.91,1.96,54.48,0.35,5.44,226.81,390.71,15.04
2634301004,26,343,01,004,15.66,129.1,1.97,54.33,0.36,5.49,226.89,370.44,15.38
2634301005,26,343,01,005,16.28,129.31,1.96,76.0,0.35,5.7,237.0,541.0,16.78
2634301006,26,343,01,006,15.5,128.77,1.95,59.5,0.36,5.52,227.0,399.12,15.47
2634301007,26,343,01,007,14.22,128.31,1.93,60.62,0.4,5.36,234.65,468.58,12.75
2634302001,26,343,02,001,15.26,129.05,1.93,60.67,0.36,5.47,230.14,443.69,14.32
2634302002,26,343,02,002,16.12,129.24,1.86,74.0,0.34,5.7,235.0,540.0,16.69
2634302003,26,343,02,003,16.11,129.56,1.89,64.68,0.36,5.52,232.82,507.88,15.27
2634302004,26,343,02,004,14.34,129.41,1.91,60.06,0.38,5.36,236.02,476.75,13.26
2634401001,26,344,01,001,14.34,130.13,1.88,61.16,0.38,5.37,233.95,498.44,13.08
2634401002,26,344,01,002,14.73,130.54,1.88,56.74,0.37,5.38,235.37,484.53,13.68
2634401003,26,344,01,003,14.87,131.06,1.87,55.17,0.37,5.43,224.0,487.83,15.26
2634401004,26,344,01,004,15.4,130.86,1.87,54.33,0.36,5.63,220.0,546.0,15.28
2634401005,26,344,01,005,15.0,132.7,1.86,58.89,0.37,5.4,235.17,544.48,14.36
2634401006,26,344,01,006,14.64,133.74,1.85,62.64,0.38,5.28,249.29,579.14,13.38
2634401007,26,344,01,007,14.26,133.15,1.82,62.08,0.37,5.3,235.55,567.9,12.39
2634402001,26,344,02,001,14.84,134.67,1.82,58.94,0.37,5.41,232.7,562.62,14.49
2634402002,26,344,02,002,14.43,133.59,1.78,59.3,0.38,5.35,238.05,550.23,13.45
2634402003,26,344,02,003,13.77,138.24,1.8,62.68,0.4,5.3,251.74,532.32,12.46
2634402004,26,344,02,004,14.01,134.99,1.85,62.75,0.4,5.35,254.87,554.11,12.92
2634402005,26,344,02,005,14.62,132.81,1.86,60.74,0.38,5.38,236.41,536.95,13.47
2636400001,26,364,00,001,13.77,125.93,1.89,64.73,0.39,5.4,233.54,478.18,12.68
2636400002,26,364,00,002,14.11,126.84,1.88,63.43,0.39,5.46,225.57,473.5,13.24
2636400003,26,364,00,003,14.77,122.49,1.89,60.08,0.37,5.5,209.88,434.08,13.46
2636400004,26,364,00,004,14.96,121.97,1.95,60.16,0.37,5.5,209.32,427.68,13.89
2636400005,26,364,00,005,15.18,122.99,1.92,62.0,0.36,5.46,217.21,428.5,14.34
2636400006,26,364,00,006,14.75,122.4,1.94,67.62,0.37,5.51,235.91,457.12,13.67
2636501001,26,365,01,001,14.13,128.0,1.9,61.94,0.4,5.4,246.37,485.52,13.29
2636501002,26,365,01,002,14.94,124.31,1.93,59.66,0.37,5.43,217.22,429.72,13.93
2636501003,26,365,01,003,15.6,128.63,1.95,56.55,0.35,5.42,225.64,409.36,14.4
2636501004,26,365,01,004,15.16,128.92,1.92,62.96,0.38,5.51,247.52,458.24,14.25
2636502001,26,365,02,001,13.57,129.26,1.88,63.82,0.4,5.39,243.34,502.7,13.04
2636502002,26,365,02,002,13.9,127.59,1.89,56.0,0.36,5.45,209.5,398.0,15.07
2636502003,26,365,02,003,14.19,125.32,1.9,63.13,0.4,5.39,235.87,471.87,12.75
2636502004,26,365,02,004,13.82,125.2,1.91,64.23,0.4,5.4,237.62,474.5,12.65
2636502005,26,365,02,005,14.34,124.28,1.92,63.73,0.39,5.44,226.21,464.84,13.09
2636502006,26,365,02,006,14.72,122.95,1.95,63.42,0.38,5.45,220.37,451.68,13.81
2636503001,26,365,03,001,13.47,131.39,1.87,65.55,0.4,5.36,255.41,567.22,12.02
2636503002,26,365,03,002,13.9,128.04,1.88,61.26,0.4,5.38,246.19,489.45,12.65
2636503003,26,365,03,003,13.75,126.14,1.89,60.69,0.4,5.43,232.69,468.02,12.88
2636503004,26,365,03,004,14.08,129.64,1.88,66.59,0.39,5.39,255.22,538.2,12.66
2636504001,26,365,04,001,13.47,133.48,1.86,64.37,0.41,5.37,257.46,549.37,11.9
2636504002,26,365,04,002,13.49,138.3,1.85,65.29,0.41,5.34,251.85,544.45,11.93
2636504003,26,365,04,003,13.69,139.78,1.83,61.65,0.41,5.33,238.78,513.87,12.39
2636504004,26,365,04,004,13.8,142.8,1.84,61.58,0.41,5.35,243.86,469.74,12.62
